index,title,content,starRating
4037,Recomand,fantastica,5
2765,Foarte multumit,"un produs excelent. dimensiuni mici, un pic poate greutatea prea. in rest este excelent. incarca destul de repede o baterie de 3000 mah. recomand",5
6392,Calitate Apple,la 1600 de lei nu exista competitor pentru ipad!  un produs excelent,5
1231,Foarte multumit,"pana la achizitionarea apple watch series 4 am folosit series 3.  series 4 este mai rapid fata de series 3, ecranul este mai luminos.  cel mai mare avantaj mi se pare ca il constituie ecranul care este mai mare si cu rezolutie mai mare. astfel in comparatie cu series 3 pe ecran sunt disponibile mai multe informatii.  memoria interna este 16 gb fata de 8 cat era la series 3. asta ajuta in special la muzica. sincer sa fiu intotdeauna mi-am facut treaba fara probleme si cu cei 8 gb de la series 3...  pretul este mai ridicat fata de series 3... mi s-ar fi parut normal sa se mentina pretul de la series 3 si apple sa faca update-ul de hardware la series 4...  il folosesc pentru monitorizare pt bicicleta si la fel ca si series 3 isi face treaba asa cum trebuie.  per total sunt foarte multumit de produs.",5
12686,Nu recomand,"produs slab calitativ de aceea si pretul. doar in cazul in care aveti nevoie de o lampa de veghe recomand:). dupa prima incarcare s-a defectat, am dat retur si am achizitionat alt produs.",1
6026,Foarte multumit,excelent pentru alimentare autonoma a unui device pe usb.  cu un incarcator de 2 a se incarca intr-un interval rezonabil pentru asemenea capacitate.  pentru mine e exact ceea ce aveam nevoie.,5
864,Multumit,deci castile sunt bune sunetul este clar bass-ul este acceptabil si sunt rezistente le am de 2 luni si le-am abuzat destul si inca merg perfect,4
11638,Nu recomand,este o boxa mica care nu corespunde cu cerintele de mai sus am returnat-o imediat ce am primit-o iar bani nu mai mi-a dat cat a trebuit vre-o 100 lei am pierdut e o mare teapa cu firma aceasta celsius nici nu raspund la telefon sfatul meu sa nu cumparati nimic de la celsius.,1
9077,Foarte slab,"pedometrul nu inregistreaza corect, conectiune bluetooth foarte slaba.. la mai putin de 1 m se deconecteaza, bateria se incarca greu si se descarca repede. nu recomand!",1
13684,Nemultumit,"daca vrei sa iti protejezi telefonul, folia este foarte buna. dar daca vrei sa te bucuri de aceeasi atingere fina a ecranului, nu te uiti unde trebuie. descrierea spune ca folia e la fel de sensibila ca ecranul, dar trebuie sa apesi un pic ca sa i mearga tastele, iar cele din partea stanga (a, q, z, sym, etc) vei avea nevoie de muuulta rabdare ca sa le folosesti, in special daca scrii des mesaje. am zis ca poate o sa ma obisnuiesc cu ea dupa cateva zile, dar au trecut 2 saptamani si inca ma gandesc sa renunt la ea, doar pentru a ma bucura de atingerea fina a ecranului.",1
10358,Nu recomand,"am cumparat ceasul, acesta fiind ok. totul functiona la fel ca in descriere, insa, fara sa probez sloturile pentru card sd si cartela sim. dupa ce am introdus cardul de memorie ( in care aveam toate chestiile prin el, gen poze videoclipuri personale etc) mi-am dat seama de o mare pierdere: strica toate cardurile! am incercat si cardul unui prieten, rezultatul fiind acelasi, fara a recunoaste vreun card de memorie. in fine, nu prea aveam nevoie de card ( asta din punctul meu de vedere), si m-am gandit sa nu probez si cartela sim, pentru ca cine stie ce se mai intampla si cu aceea. totusi, dupa 3-4 zile de la functionare, incercand si aprind ceasul, butonul on/off, functiondand cu ajutorul unui arc, acesta s-a desprins si a sarit! produsul este jalnic. nu recomand!",1
13070,Dezamagitor,"dezamagitor, cel putin pe samsung a5 (2016) nu incarca rapid. abia daca incarca 1% in 5 minute.. ceea ce numai quick charge nu il consider.",2
952,Recomand,"o folosesc de obicei in gradina sa ascult radio. usor de folosit, puternica pentru dimensiunea ei, merge ca prima boxa portabila.",5
14979,Nu se conecteaza la android,orice am incercat dar n-am reusit sa-l conectez la android sau windows si am incercat la 2 telefoane android respectiv 2 windows. doar la iphone si ipad am reusit. sunt foarte dezamagit.,1
10388,"Trepidatii, tremura","am luat acest produs in ideea de a pune telefonul si filma pe drum. nu prea ai cum sa faci acest lucru, deoarece tremura la cam absolut orice.  ventuza in schimb sta foarte bine, aia si cand incerci sa o dai jos trebuie sa te chinui. dar dupa ventuza are o bila, din care tremura tot restul suportului.  nu stiu daca il pastrez.  eu l-am luat la jumatate de pret.",2
13949,Nu recomand,"dupa 4 luni am decis sa dau inapoi pentru garantie bratara. de la inceput a fost o gramada de inconveniente peste care am trecut. prima data notificarile smart nu au intrat (la mesaje de exemplu doar un aunt ca am primit mesaj), dupa aia sincronizarile pe android foarte greu. peste eceste lucruri am trecut. sincronizarile de o luna numai prin windows am facut dar si acolo a trebuit sa resetez de cateva ori ceasul, pe android deja nu mai merge. lumina care a fost excelent numai trebuie sa pozitionez cu fata in sus si functiona nu mai merge  alerg de 4, 5 ori pe saptamana 40-60 km, acuratetea datelor intotdeauna a fost ok, a aratat pace-ul ok mi-a placut si usurinta cu care am putut sa citesc datele pace, average pace, heart rate (desigur cu inexactitatile hr-ului de la incheietura.   am avut o cursa de aproape 8 ore si de atunci a inceput problemele cu bateria, iar acum nu tine nici 24 de ore fara activitate gps motiv pentru care am decis sa returnez pentru reparatii/inlocuire.  daca alergi nu recomand sigur. de fapt nu recomand pentru nimeni dupa aceasta experienta!",1
3459,Merita,"bateria este f buna doar ca la mine nu functioneaza corect. nu vrea sa se incarce. ramane blocat aprins primul led si nu se incarca. am schimbat o baterie pe garantie, si acum la a ii a, acceasi problema. o sa ma duc din nou cu ea la garantie... depinde cum o prinzi. nu inteleg cum de totusi si a doua baterie sa aiba acelasi defect.",4
13712,Nemultumit,"nu este nici o sticla, e plastic. ar fi bine daca prezentarea produsului ar fi conforma cu realitatea.",1
995,Sunt impresionata!,"in ciuda faptului ca am cumparat-o ptr a o oferi cadou sotului meu, cred ca i-o voi fura!:)) sunetul este fantastic, foarte puternic si clar. am cuplat-o la un iphone 6 plus. cea mai buna decizie!",5
10908,Nemultumit,pacat de bani. folia nu se potriveste perfect deci probabil nu tine mult. jumatate de milimetru in afara ecranului e suficienta sa se desprinda. mai bine o faceau mai mica.,1
13302,Calitate proasta,cand l-am scos s-a desprins cauciucul de pe un piciorus si a cazut in grila de la ventilatie...,1
3832,Excelent,se aude destul de tare pentru o boxa asa mica,5
1529,Un produs de nota 10,cel mai bun incarcator auto din toate pe care le-am avut pana acum iar faptul ca iti poti incarca 3 telefoane deodata il face sa se diferentieze fata de celelalte.,5
6573,Bun,produs functioneaza ok,4
2754,Excelent,"este super bratara, nu mai pierd nici un apel sau mesaj, am inchis sunetul la telefon, singurul minus este ca trebuie sa tii telefonul pe limba engleza altfel nu vezi cine te suna pe bratara, in rest este conform descrierii.",5
309,Recomand,excelent raportat la pret.,5
8231,Se rupe repede!,material foarte prost. s-a rupt bratara dupa 2 luni si jumatate!,1
2305,Foarte multumit,dupa multe cautari am gasit in sfarsit un acumulator ok. incarcare rapida a telefonului,5
10664,Slabut rau...,"acest ceas pe care am dat 1000 de lei nu imi trimite notificarile aplicatiilor instalate pe telefon si bifate in setarile aplicatiei... deasemenea de deconecteaza des desi ceasul este la mana si telefonul in buzunar, apoi de deconecteaza cand ma departez mai mult de 5 metrii. poseda un telefon xiaomi redmi note 3 care are bluetooth-ul foarte bun, am conectat la el sistemul audio al masinii, boxe pe bluetooth, singurul dispozitiv cu care face probleme este ceasul. nu functioneaza decat foarte rar aprinderea ecranului la scuturarea mainii. daca nu cumva de remediaza in termenul de 30 de zile de la cumparare, adica inainte de 16 februarie il voi returna si voi cere banii inapoi pt acest dispozitiv romanesc de care eram foarte mandru... pana la achizitie...",2
11382,Dezamagitor,"l-am luat pentru un nikon d3300, dupa cateva utilizari a inceput sa-mi dea eroare si sa-mi ""stearga"" pozele. posibil sa fi fost de la razele x din aeroport.. nu stiu. recomand utilizarea cardurilor mentionate in manualul aparatelor foto. asta cu economia nu este mereu o idee buna.",2
4707,Excelent,super multumita de acest acumulator extern!,5
277,Foarte multumit,"bravo emag, super!",5
10797,Nemultumit,"desi scrie ca conectivitatea este usb c, nu este asa. contine doar cablu micro usb.  baterie grea si de dimensiuni mari.",1
7777,Dezamagitor,"slab calitativ, greu de scos telefonul din ea, si prinderea nu prezinta f multe unghiuri de directionare.",2
10428,Nu cumparati!,"este un gunoi acest produs. prima incarcare completa m-a tinut aproape doua zile, cu utilizare light (1-2 ore web browsing retea mobila, whatsapp 1 ora, convorbiri max. 30 minute in total, fara jocuri sau alte aplicatii consumatoare de resurse). de la a doua incarcare s-a stricat treaba: cu nivel similar de utilizare (poate o ora in plus de web browsing prin wifi) a trebuit sa il incarc a doua oara ziua si sa il pun din nou la o incarcat seara. acum il incarc de min. 3 ori pe zi. o sa bag acumulatorul vechi in telefon. tine mai bine dupa aproape 2 ani de utilizare, macar cu el ajung seara la priza, daca nu folosesc mult telefonul. inca ceva: acest acumulator numai original nu este, din start nu raporta curect nivelul de incarcare.",1
6425,Excelent,raport calitate pret foarte bun,5
4648,Bun,senzorul este bun... dar emag nu specifica ca ai nevoie de inca un produs de 300 ron ca sa functioneze... un hub dlink.,4
11225,Extraordinar de slab,spatele e dintr-un plastic de foarte proasta calitate. dupa ce l-am pus prima data am incercat sa i-l dau jos cu extra-ultra multa grija si s-a rupt in fiecare colt. mai poate fi folosita husa si acum... dar serios... foaaaaarte dezamagita.,1
7300,Recomand,"o baterie foarte buna, si in acelas timp si cu un aspect placut, singuru lucru ar fi ca uneori se aude un coil noise subtil",5
13206,O ia razna dupa o prioada,"nu-l pot formata, nu pot sterge nimic dupa el, am aruncat 2 bucati",1
6725,Excelent,buna si rapid fiabil,5
9951,Nu recomand,experianta negativa legata de it market. anterioarele postari mi-au fost cenzurate.,1
9254,Slab,dupa cateva luni de utilizare casca din stanga a cedat.,2
4070,Bravo!!,un telefon cu performante ce se pot compara cu ceasurile de top,5
1186,Foarte multumit,am cumparat-o pentru fiul meu si el e foarte multumit! raport calitate/pret foarte bun!,5
2564,Isi face treaba foarte bine,"nu incarca chiar de 20000 mah, de exemplu a incarcat un iphone 6 de la 30% la 100% si a mai ramas cu 85%. de asemenea e destul de rezistenta daca o scapi, astazi am scapat-o pe ciment in timp ce fugeam, de la inaltimea buzunarului de la geaca, si are numai cateva zgarieturi pe spate si 2 colturi umpic ciobite. sunt multumit de ea, sa nu mai mentionez ca pretul este foarte mic pentru o baterie cu asa o capacitate mare...",4
7963,Nu recomand,calitate slaba  sunet slab   fara suport dac. aptx. dolby,1
9494,Dezamagitor,"sunet slab, ceasul functioneaza doar cand este boxa pornita, nu are incarcator, radio nu prinde nici un post ( nici macar radio romania actualitati",1
1257,Produs si experienta deosebita,"raport calitate pret foarte bun, se aude clar chiar si la volum maxim. merita toti banii. cei de la emag au fost foarte profi in ceea ce priveste livrarea!",5
12702,O gluma proasta,"o mare prostie! am achizitionat 2 suporti vazand ca-s la ""oferta"" si-am zis sa le dau o sansa, gandindu-ma ca la 14 lei/buc n-am ce sa pierd (ma oftic mai mult de cei 20 lei irositi pe transportul a nimic). si, da, 14 lei fac. odata cu telefonul se desprinde si suportul de grila de ventilatie, ca sa nu mai vorbim de finisajele de tot rasul, cu lipiciul la vedere si taieturi cu... cutitul, probabil. o nota proasta merita si magazinul colaborator, responsabil de expedierea produsului intr-o stare deplorabila. probabil ca atata timp cat le cumperi la ""reducere"", meriti sa primesti produse resigilate... in fine. rusine!  in concluzie, n-are rost sa va irositi timpul si banii pe asa ceva.",1
10401,Descriere falsa a produsului,"acumulatorul are in realitate capacitatea de aproximativ 12. 000 mah, nu 20. 000 mah cum declara, adica are capacitatea reala mult mai mica decat cea ""pe hartie"". informatia falsa vine direct de la producatorii chinezi, emag doar au publicat specificatiile primite de la producatori. de asemeni, emag au fost draguti si au acceptat returnarea produsului.",1
12158,calitate inferioara in comparatie cu pret,"as da 3 stele pentru ambalajul original al castilor, dar calitatea si originalitatea lor lasa de dorit.    in comparatie cu o pereche de casti  genuine, acestea primite de la bibilel sunt replici bine realizate, dar totusi pretul integral dar si cel redus este exagerat.  castile in carcasa nu au fost impachetate corespunzator, firele au fost indoite.  butonul de volum este teapan si nu tot timpul functioneaza, face un click zgomotos in comparatie cu cele originale, microfonul nu functioneaza, iar rederea sunetului este inacceptabil. materialul de invelis al firelor este un plastic dur, si este mai subtire decat cel al originalului, lungimea castilor  primite nici pe departe nu au de aface cu cele originale.  concluzie: descriptie falsa pentru originalitate, pret exagerat in comparatie cu calitatea produsului.  ca o sugestie pentru bibilel, dar mai ales pentru emag: descriptia articolului nu are nimic de a face cu ""original apple"" in afara de ambalaj, induce in eroare si provoaca dezamagire pentru clienti.",1
5253,Look & Feel original,"nu se deosebeste cu nimic de cea originala. e super! un logo ii lipseste de fapt, dar e irelevant: d",5
13872,Stati deoparte!,"cardul (sau, in cazul meu, cardurile - am luat doua!) este un fake 100%! in plus, atentie la poza de produs. e acolo imaginea unui sd, nu a unui microsd, asa ca, daca nu esti atent, poti sa crezi ca achizitionezi un card full-size. descrierea e totusi corecta.  testate cu doua programe diferite, viteza de citire e de 18 mb/s, iar cea de scriere de 10,5 mb/s... nu ca ma asteptam sa ajunga la maximum 95 mb, dar diferenta e uriasa.   dar asta nu e totul: adaptoarele microsd - sd nu se potrivesc in aparatul foto (un nikon d500), pentru ca sunt mai groase decat un card sd standard. bine ca nu le-am fortat. initial, crezusem ca de vina e slotul aparatului (nou, saracul, abia scos din cutie) si eram cat pe ce sa fac scandal vanzatorului... bine ca am rezistat impulsului de moment si am incercat un alt sd, care s-a potrivit perfect. la testul de viteza, am folosit un adaptor mai vechi, original sandisk. diferenta e vizibila cu ochiul liber.  capacitatea pare a fi de 32 de giga, intr-adevar, dar viteza e sub orice critica.   in plus, pe ambalaj scrie ""made in china"", dar pe carduri e imprimat ""made in taiwan"". stiu, o sa-mi spuneti ca, teoretic si politic, taiwanul e in china, dar nepotrivirea asta dintre ambalaj si mentiunea de pe carduri e semnalata pe net ca fiind unul dintre ""simptomele"" de contrafacere a produsului. bine ca nu mi-am stricat aparatul care m-a costat o gramada de bani.  o sa ma complic pentru 150 de lei, cat au fost fake-urile astea? probabil ca nu. doar ca emag-ul ar trebui sa verifice mai bine ce intermediaza. no offence! probabil ca nici compania care le vinde nu stia care e treaba, (ambalajul pare perfect ok), dar cineva trebuia sa se sesizeze.",1
13594,Nu recomand,"livrat prompt. dispozitivul s-a conectat rapid cu smartphon-ul si a functionat ok 3 minute dupa care butonul ""+"" la tastare, nu mai schimba elementul redat si nici nu reusea sa creasca volumul.   il voi returna maine si revin cu detalii si cu nota dupa testare.",1
947,Excelent,super produs,5
1267,Excelent,"mai bun decat originalul, fara gluma.",5
3109,"A incarcat un s6 de 2 ori si un s4 mini de 3 ori, e foarte usor de folosit, nu se infierbanta, are aspect ingrijit si se incarca rapid ( 4h)",excelent - recomand,5
13886,Foarte slab,"dezamagitor, nici macar nu se deschide, se incarca si atat, un produs extrem de slab",1
4370,Excelent,se aude foarte bine si se conecteaza rapid,5
1218,Excelent,merita...!,5
8225,Nu recomand,s-a stricat dupa o saptamana.,1
663,Recomand,calitate excelenta!,5
9079,Dezamagitor!,"a cedat dupa o saptamana. la 15. 000 mah nu reusea sa incarce o baterie de 2000 la 100%. displayul a fost defect din prima zi. cei de la garantie nu au reusit sa repare produsul dar mi-au returnat banii! recomand alte produse. de exemplu: acumulator extern ssk, 10000 mah, care e cumparata si e in stoc aici pe site. o baterie de 10k comparativ cu 15k dar care dupa 3 luni inca functioneaza ireprosabil.",2
1140,Citire 91 Mb/s ---- Scriere 66 Mb/s,"pret de black friday 2018, vandut de emag = 99 lei. vine cu adaptor si garantie de 10 ani, din pacate la producator nu la emag. asa ca pune bine la pastrare ambalajul, pentru numarul de serie. stiu ca este putin probabil, dar se mai si defecteaza, chiar anul acesta a trebuit sa returnez un card de 32 gb. inregistrez pe el filme 4k cu un panasonic fz2000 (facea fata si cardul vechi, cu scriere doar 15 mb/s). atasez screenshot cu rezultatele testului in crystaldiskmark.",5
12090,Nemultumit,am comandat aceasta husa dar din pacate nu este buna ptr.7 inch. este ptr. 8 nu are decupaje ptr. sonor si inchis deschid si bine inteles ptr. camera. nu o recomand deloc.,1
14944,O porcarie,a mers 2 zile dupa care nu a mai mers,1
14740,Baxa portabila,"am cumparat resigilat. este in stare rea. ca sunet... slab calitativ. grea, mare ca dimensiune, cu finisaj urat. nu merita banii nici cu reducere.",1
1029,Excelent,"raportul calitate pret este excelent. eu am dat 90 lei (resigilat), dar arata ca nou. capacitatea mare asigura incarcarea cam de 4 ori a unui samsung s5 (2600 ma) lanternele prevazute sunt si ele foarte utile. recomand.",5
9051,Nu recomand,"ceasul avea o foaie cu instructiuni trase la xerox, nu am reusit sa conectez ceasul cu telefonul desi am respectat toti pasii din instructiuni.  ceasul parea o copie ieftina.",1
14988,Foarte slab,"nu are 10000, abia apuc sa incarc telefonul o data si mai putin de jumatate (telefonul are vreo 3200). nu recomand",1
1393,Nu regret nimic,top of the line,5
2362,Excelent,"se audemult mai bine decat modelul patrat-srsx11, mult mai clar si la fel de tare chiar daca are mai putin watts. o recomand cu incredere, le am avut pe amandoua.:)",5
3197,Recomand,"singurul suport care se poate prinde pe un singur brat al tetierei ca sa se poata uita 2 copii la desene. robust si usor de montat, pana acum foarte ok.",5
6812,Recomand,"am una de un an, o folosesc zilnic conctata la 2 aparate(iphone, samsung) iar asta am luat-o pt a face un cadou. sunt mai mult decat multumit. anuleaza zgomotele de fundal si esti auzit chiar daca vorbesti in soapta. bateria si dupa un an de utilizare serioasa tot tine 11 ore. exact ca la inceput. o recomand tutuor... e un must have",5
2757,Excelent,sunt super multumita de acest produs.  il recomand cu sinceritate.,5
14186,Nu recomand,dupa exact 23 de zile s-a ars.,1
11889,Nu recomand,am cumparat-o si dupa nici o luna este plina de apa doar de la dus fara sa fi fost la bazin vreodata. nu sunt multumit deloc.,1
8124,Carbon 3 d negru,nu am mai avut folie pe tot telefonul dar nu se lipeste nici incalzita cu feonul e pacat de reclama facuta la dar eu zic sa nu va grabiti ca mine,1
9192,Slab,excelent acest produs.,2
13983,"Din pacate, nu merita.","plantronics voyager legend este pomul laudat care reuseste sa dezamageasca.... desi este de foarte buna calitate si functioneaza impecabil, a fost proiectat intr-o maniera care-l face incomod de utilizat:  - butoanele sunt mici, iar din acest motiv sunt greu de utilizat in masina, cand te grabesti  - in secolul 21, un baiat destept s-a gandit ca micro-usb sau usb-c sunt demodate, asa ca i-a pus un conector de incarcare proprietar. daca pierzi adaptorul, poti sa arunci hands-free-ul.  - are suficiente balamale ca sa poti sa-l ajustezi in ce pozitie vrei, dar tocmai asta il face greu de pus la ureche si de aranjat corect.    una peste alta, nu-l recomand daca vrei sa-l folosesti in masina. pentru birou este ok si arata bine.",2
9009,Dezamagitor,"nemultumita, firul de contact s-a rupt dupa cateva utilizari, lucratura foarte slaba, cauciucul de pe maner se rasuceste foarte usor peste fir si de aceeia firul se rupe usor",2
1724,Excelent,incarca simultan tableta si telefonul in cca o ora si ceva,5
6190,Foarte misto!,am avut toate generatiile de watch de la samsung. cel mai usor si mai mare pana acum.,5
4977,Foarte bun,este un smartwatch forte bun la bani pe care i-am dat eu pe el si isi face treaba foarte bine dar trebuie tu sa instalezi aplicatia necesara pentru a sincroniza notificarile(trebuie scanat codul de pe cea si pe urma sa accesati link-ul si sa descarcati prima aplicatie)sunt foarte multumit de acest cea,5
11028,Slab,la o groapa s-a rupt.,2
13196,Un produs expirat!,"acumulatorul functioneaza dar nu la capacitatea unui acumulator nou. cred ca anul de fabricatie este pe undeva prin 2016. el s-a uzat stand pe raft. am pus bateria la incarcat 12 ore si a doua zi dupa 3, 4 ore de folosire normala, mi s-a inchis telefonul pe undeva pe la 25 la suta. l-am returnat.",2
12623,Dezamagire totala,nu recomand. folie de calitate foarte joasa. o folie normal are 3 stratuti inainte de aplicare. aceasta are doar 2. a venit zgariata gata.,1
12147,Oribile.,nu sunt originale cum scrie in descriere. sunt niste casti ieftine care nu merita 10 lei.  nu recomand.,1
14079,Nu recomand,"am luat-o de aproape un an - 30.10.2017 - insa nu am folosit-o decat cateva ore pana in prezent. pur si simplu, dupa aproximativ o ora si jumatate, fiind conectata pe,, bloototh'' la melodiile de pe smatphonul personal, brusc s-a oprit incepand sa iasa fum si miros de plastic ars prin dreptul difuzorului. imediat m oprit boxa. mi-e teama ca nu cumva sa se fi ars ceva inautru iar garantia sa nu imi mai foloseasca la nimic. pur si simplu, nu m-am asteptat la asa ceva!",1
6848,"Sunet bun, design cu greseli.","calitatea sunetului e f buna in schimb microfonul este pozitionat prea in spate pe cablul care leaga cele 2 casti. din cauza asta microfonul sta oarecum pe gat cand le porti in loc sa fie mai aproape de gura.   surprinzator, se aude decent o convorbire chiar si in situatia asta dar apare un oarecare efect de butoi. per total merita!",4
9607,Nu recomand,"nu recomand.  sunetul se aude prost atat in timpul apelului, cat si la filme/ muzica/ radio etc. dupa prima saptamana cablul a inceput sa se rupa in partile mai expuse. castile de origine ale telefonului meu au tinut un an iar aceste asa-zise casti samsung au cedat dupa doua saptamani. orientati-va spre alt producator/ vanzator",1
1795,Foarte multumit,"ventuza este dintr-un cauciuc moale, foarte aderent.",5
11753,Nu recomand,nu localizeaza bine abatere de pana la 1km siliconul de la inchiderea curelei sa rupt dupa 3 zile de purtare cei care il vand nu raspund emag nu e raspunzator bani aruncati,1
12152,O mizerie de produs,o mizerie de produs. a functionat pe pc fix un minut.  am conectat-o si mergea in rezolutia minima dar se vedea destul de rau in secunda in care i-am marit rezolutia la 1600x1200 a disparut din device manager. acum cand o conectez imi apare doar un usb root hub. am schimbat pc-ul si nimic. praf si pulbere. o trimit inapoi instant.,1
2357,Recomand,calitate pret foarte buna,5
8444,Dezamagitor,"produsul functioneaza, dar:  1. nu am comandat un produs resigilat sau ceva.. totusi.. produsul, cum se vede in poza vine lipit cu scoci.. acel plastic in care se afla bateria si cablul usb nici macar nu este bagat in acele tesituri de pe margini.  2. in anunt scrie clar ca bateria este de 5000mah si are output de 5v/2.1a, dar pe baterie scrie altceva.. capacitatea in realitate fiind de 5600mah iar output. ul de 5v/1.5a",2
10666,Nu recomand,"inutil, trei adulti n-am reusit sa-i dam de cap.... va fi returnat",1
1611,Foarte multumit,exceent,5
14190,F slab!,"am achizitionat acest cablu acum cateva zile!  magnetul este f slab, trebuie asezat in pozitie cu mana, singur nu trage cablul, iar cele doua cabluri (auriu si argintiu) nu sunt compatibile!  mentionez ca mai am cabluri magnetice de la alte firme si sunt f bune! acesta ar merita 0 stele!  nu recomand!!",1
14249,Nemultumit,buretele de la urechi este tare. se aude urat,1
8143,Foarte proasta,dupa 2 luni se opreste tel la 80 %. ieftin si prost,1
6935,"Kingston microSDHC 32GB, Class 10 + Adaptor","e un card ok, testat cu crystaldiskmark la scriere are ~11 mb/s, citire ~20mb/s la fisiere mari.    pro: garantie pe viata.     con: nimic.",5
6521,Bestial,"omg power banku asta e super tare, are quick charge 3.1 atat la intrare cat si la iesire… deci il si poti incarca prin quick charge de la priza... de baterie n. am ce zice, mia incarcat de 4x un mate 10 pro si inca mai are o liniuta din 4… nota 10… foarte reusit",5
4047,Recomand,"sunet excelent, baterie buna, rezistenta  perfecta",5
13701,Incarcator fake! Probleme!,"este fake incarcatorul.. se incinge foarte foarte tare, si incepe sa miroasa a plastic ars. plus mi-a venit intr-un plic.. nu e ceva marca samsung. are un scris pe el, de zici ca e tatuaj de la gume. daca il razui cu o moneda se duce scrisul. nu i-as da nici o stea.. fiindca mi-e frica sa-mi las telefonul la incarcat cu acest incarcator...",1
13237,Casca,"dupa doua zile se intrerupe trebuie ori sa o lovesti un pic ori o inchizi si redeschizi deci, nasol",1
6648,Super,incarca repede!,5
8699,Foarte slab,"nu e bun de nimic, practic doar face un bip bip cand ai apel, nu merge pe vibratii sau silent, daca apa il atinge se inchide, se deconecteaza bluetooth-ul, aplicatia are putine optiuni, pasii ii contorizeaza gresit, in loc de 3km zicea vreo 5.. inutil, l am returnat",1
11997,Foarte slab,folia lasa margini goale de aproape 1cm,1
976,Foarte multumit,raport calitate pret este super bun. v-il recomand cu drag.,5
9565,Îmi pare rau ca l-am cumparat.,"am acest ceas de 6 luni.  destul de slaba calitate.   capacul de la intrarea usb s-a rupt in prima saptamana.  se desprinde foarte usor de pe mana. micuta catarama pare a fii din metal, in realitate e din plasic si s-a rupt. din aceste motive nu am incercat sa il returnez.  am incercat conexiunea la telefon, functioneaza foarte bine, dar foloseste prea mult bateria, care nici altfel nu tine doua zile. de altfel imi era incomod sa vorbesc la telefon in stil james bond.   in acest moment il folosesc ca un simplu ceas (care, desigur, arata foarte bine), dar si asa am necazuri. imi ararta ora doar daca apas pe buton. nu are format digital. trebuie sa il incarc la 1-2 zile. daca se descarca trebuie setata din nou, dar de multe ori uita setarile de timp chiar si cand il incarc dupa o zi.  cred ca am sa cumpar un ceas normal cu baterie, si scap de aceste probleme,",2
414,Super,"sunetul foarte bun si puternic pentru dimensiunile mici alte boxei, nu mai vorbim de bass. o achizitie foarte buna, iar faptul ca poti cumpara doua astfel de boxe sa faci un sistem bluetooth stereo e genial.",5
14377,Multumit,ceasul este foarte bun - functioneaza perfect.  merita 7 stele.  am dat doar o stea datorita curelei. dupa o saptamana s-a retezat unul dintre pinii de prindere.,1
4975,Excelent,"perfect pentru youtube, email, web search, sunet de calitate.   bateria, ok, per total multumit de achizitie.",5
10390,"""esti frumoasa, dar esti proasta""","m-a atras designul si functionalitatea. m-ar fi bucurat si o manevrare mai facila... plus ca vibreaza, cum a mai scris cineva. dar mai rau este ca a cedat legatura dintre axul suportului de ventuza si pedala care il actioneaza. iremediabil!:-(",1
8060,Nu recomand,nu se merita bani pentru ca se aud foarte incet,1
13914,Nu-mi place,"culoarea nu este nicidecum cea din poza ci mai degraba duce spre galben  calitatea nu te va lasa cu gura cascata, parerea mea este ca aceasta bratara nu merita mai mult de 50-70 de lei  sub-standard!",2
4869,Folie de protectie Clasic Smart Protection Lenovo Vibe Z2 Pro display,nu ma pricep la tehnologie dar sunt f multumita de produs. am inteles nu exista riscul sa se zgaraie.,5
14811,Foarte slab,nu este original si dupa cateva incarcari a inceput sa pocneasca ceva in el.,1
10553,Display TFT prost,"cred ca celor de la samsung le-au ramas pe stoc ceva display-uri tft si s-au gandit sa ne faca o surpriza neplacuta echipand t280 cu ele. tableta pe care o posed are un lightbleeding asa de pronuntat ca as putea-o folosi cu usurinta pe post de la lanterna. din pacate nici reducerea luminozitatii nu ajuta prea mult, efectul ramanand destul de deranjant. dezamagire completa - comparand cu un tab4 230 care nu are probleme display-ului de pe tab280.",1
34,De inceput merge,"ceasul este ok, cureaua e problema, daca ti-o pui singur trece ziua si nu reusesti, trebuie sa rogi o femeie sa ti- o puna, intra cam greu in gaura pierzi mult timp din cauza asta, 4stele!!!",4
11603,Dezamagitor,s-a rupt mult prea usor la reglarea telefonului:(((,2
8572,Nu cumparati,"am cumparat acest produs si sunt extrem de dezamagit de acesta! s-a spart in ziua in care am pus-o. nu are adeziv pe toata suprafata, transparenta este aiurea, are niste puncticele mici care sunt enervante! nu recomand nimanui, bani dati degeaba!",1
13475,PROST PROST PROST! CEA MAI MARE MIZERIE!,"se deslipeste la 3 zile. am zis ca dau un ban si stau linistit, calitate samsung, dar m-am inselat. a cazut de atatea ori si in mers, si in parcare, de mi-a zgariat bordul. o mizerieeeee!!! dupa ce traficul din bucuresti e asa cum e, te mai trezesti si cu telefonul cum iti zboara printre picioare.",1
11552,Praf,dupa 3 saptamani de utilizare a murit,1
